,0
1999-01-15,1682.7249999999995
1999-02-15,521.1035714285713
1999-03-15,2055.391428571428
1999-04-15,820.9714285714284
1999-05-15,770.7628571428569
1999-06-15,3747.380952380951
1999-07-15,1584.733333333333
1999-08-15,1208.508571428571
1999-09-15,2262.0857142857135
1999-10-15,902.333333333333
1999-11-15,1803.7035714285712
1999-12-15,865.9785714285711
2000-01-15,850.1314285714285
2000-02-15,1164.1238095238093
2000-03-15,112.09523809523806
2000-04-15,1147.553571428571
2000-05-15,1223.9999999999995
2000-06-15,1488.4821428571422
2000-07-15,487.8107142857141
2000-08-15,701.7214285714283
2000-09-15,848.7857142857141
2000-10-15,1938.277142857142
2000-11-15,1930.9142857142851
2000-12-15,1160.8952380952378
2001-01-15,815.6285714285711
2001-02-15,385.08214285714274
2001-03-15,0.0
2001-04-15,0.0
