,0
2001-10-15,
2001-11-15,1364.3599999999997
2001-12-15,487.43461538461514
2002-01-15,344.2965517241378
2002-02-15,943.2038461538458
2002-03-15,1521.8129032258057
2002-04-15,1618.296551724137
2002-05-15,1575.5379310344822
2002-06-15,529.7034482758619
2002-07-15,1089.610714285714
2002-08-15,958.8466666666662
2002-09-15,823.6629629629628
2002-10-15,1218.220689655172
2002-11-15,890.3793103448273
2002-12-15,271.72666666666663
2003-01-15,157.13913043478257
2003-02-15,380.19090909090903
2003-03-15,627.5071428571428
2003-04-15,2016.0076923076913
2003-05-15,445.61290322580635
2003-06-15,935.3249999999997
2003-07-15,1512.0639999999996
2003-08-15,878.9379310344825
2003-09-15,953.8928571428569
2003-10-15,530.5923076923075
2003-11-15,969.0620689655171
2003-12-15,920.3519999999996
2004-01-15,99.79999999999997
2004-02-15,156.33846153846147
2004-03-15,996.9586206896549
2004-04-15,1202.2666666666662
2004-05-15,2086.31724137931
2004-06-15,1462.4999999999995
2004-07-15,1511.6799999999996
2004-08-15,1740.4599999999996
2004-09-15,717.3703703703701
2004-10-15,1124.8066666666664
2004-11-15,701.2499999999999
2004-12-15,390.1799999999999
2005-01-15,459.0959999999999
2005-02-15,400.07999999999987
2005-03-15,103.63870967741934
2005-04-15,958.9142857142855
2005-05-15,1086.7555555555552
2005-06-15,876.0499999999997
2005-07-15,797.7931034482757
2005-08-15,1084.1866666666663
2005-09-15,1827.7586206896547
2005-10-15,616.7448275862066
2005-11-15,1655.2518518518514
2005-12-15,346.2137931034482
2006-01-15,524.8206896551723
2006-02-15,591.4695652173912
2006-03-15,545.7032258064514
2006-04-15,957.662068965517
2006-05-15,1337.553333333333
2006-06-15,1054.9571428571426
2006-07-15,2212.3034482758617
2006-08-15,548.5172413793101
2006-09-15,1463.372413793103
2006-10-15,978.6749999999994
2006-11-15,903.5310344827584
2006-12-15,747.0275862068963
2007-01-15,423.34999999999985
2007-02-15,68.65714285714283
2007-03-15,693.032258064516
2007-04-15,504.88965517241365
2007-05-15,388.0689655172413
2007-06-15,998.511111111111
2007-07-15,2687.2444444444436
2007-08-15,1448.9279999999999
2007-09-15,1171.4749999999997
2007-10-15,782.0846153846153
2007-11-15,829.5923076923076
2007-12-15,208.92692307692303
2008-01-15,
