,0
2000-07-15,9.56989247311828
2001-07-15,9.228235294117646
2002-07-15,14.172043010752688
2003-07-15,11.589431818181819
2004-07-15,10.266516853932583
2005-07-15,9.145384615384613
2006-07-15,11.408602150537634
2007-07-15,9.357627118644068
2008-07-15,8.01720430107527
2009-07-15,7.717419354838709
2010-07-15,8.703225806451615
2011-07-15,7.3
2012-07-15,7.896774193548387
2013-07-15,9.446236559139782
2014-07-15,8.259968817204301
2015-07-15,9.589540860215052
2016-07-15,8.0536688172043
2017-07-15,7.117159139784947
2018-07-15,8.121491075268818
