,0
2000-05-15,1293.1164285714278
2000-06-15,688.9928965517237
2000-07-15,164.8816428571428
2000-08-15,390.13264516129016
2000-09-15,608.0359259259257
2000-10-15,485.31984615384596
2000-11-15,177.72214814814808
2000-12-15,60.843172413793084
2001-01-15,120.6882222222222
2001-02-15,70.17784
2001-03-15,83.32357142857143
2001-04-15,1047.7217241379306
2001-05-15,473.8489629629628
2001-06-15,994.5963076923073
2001-07-15,143.69259259259255
2001-08-15,390.2745384615383
2001-09-15,875.9402962962961
2001-10-15,355.8242962962962
2001-11-15,358.09074074074056
2001-12-15,482.35957142857114
2002-01-15,294.48925925925914
2002-02-15,194.82481481481477
2002-03-15,180.61282758620683
2002-04-15,1776.8425599999994
2002-05-15,1023.5862857142855
2002-06-15,894.5158399999997
2002-07-15,319.62162962962964
2002-08-15,447.09287999999987
2002-09-15,997.3067199999999
2002-10-15,309.1998260869565
2002-11-15,440.846222222222
2002-12-15,461.8388571428569
2003-01-15,66.97752380952377
2003-02-15,
2003-03-15,199.011111111111
2003-04-15,661.2579999999999
2003-05-15,112.54607142857141
2003-06-15,256.3287692307692
2003-07-15,663.2308888888884
2003-08-15,938.6119230769226
2003-09-15,929.850214285714
2003-10-15,226.97710344827578
2003-11-15,294.04487999999986
2003-12-15,422.3968888888887
2004-01-15,69.98911111111109
2004-02-15,162.2867826086956
2004-03-15,580.1658620689653
2004-04-15,439.2189565217389
2004-05-15,778.0470769230766
2004-06-15,786.1320740740738
2004-07-15,166.5472142857142
2004-08-15,754.7092592592589
2004-09-15,719.822608695652
2004-10-15,814.0789166666664
2004-11-15,320.6406956521738
2004-12-15,516.450608695652
2005-01-15,137.57287999999994
2005-02-15,340.11154545454536
2005-03-15,93.3213333333333
2005-04-15,352.6991428571428
2005-05-15,551.3474074074073
2005-06-15,548.8249285714285
2005-07-15,348.6475555555555
2005-08-15,336.27621428571416
2005-09-15,802.8539166666665
2005-10-15,
2005-11-15,547.1643333333333
2005-12-15,
2006-01-15,255.13111111111104
2006-02-15,65.8223636363636
2006-03-15,433.0572173913042
2006-04-15,594.9929090909088
2006-05-15,
2006-06-15,259.26083333333327
2006-07-15,525.8699999999999
2006-08-15,916.8797241379306
2006-09-15,701.3429999999996
2006-10-15,299.8794074074072
2006-11-15,
2006-12-15,339.5623333333332
2007-01-15,260.4708148148147
2007-02-15,32.301363636363625
2007-03-15,410.1701666666666
2007-04-15,506.22733333333315
2007-05-15,1254.7440740740738
2007-06-15,366.76931034482743
2007-07-15,231.43007142857135
2007-08-15,498.5919230769229
2007-09-15,1760.0061538461537
2007-10-15,530.7930714285714
2007-11-15,500.49988461538436
2007-12-15,
