,0
2017-01-01,0.03333333333333333
2017-01-02,0.052874999999999985
2017-01-03,0.09241666666666666
2017-01-04,0.1103333333333333
2017-01-05,0.04120833333333334
2017-01-06,0.049124999999999995
2017-01-07,0.03758333333333334
2017-01-08,0.061000000000000006
2017-01-09,0.09812499999999998
2017-01-10,0.10733333333333335
2017-01-11,0.11633333333333333
2017-01-12,0.12670833333333334
2017-01-13,0.046208333333333323
2017-01-14,0.034333333333333334
2017-01-15,0.02266666666666667
2017-01-16,0.05370833333333335
2017-01-17,0.024208333333333335
2017-01-18,0.09274999999999999
2017-01-19,0.08262500000000002
2017-01-20,0.06925000000000002
2017-01-21,0.022250000000000002
2017-01-22,0.05016666666666666
2017-01-23,0.07416666666666666
2017-01-24,0.05358333333333332
2017-01-25,0.1712916666666667
2017-01-26,0.11929166666666667
2017-01-27,0.05491666666666667
2017-01-28,0.025083333333333332
2017-01-29,0.04550000000000001
2017-01-30,0.16491666666666663
2017-01-31,0.08437500000000003
2017-02-01,0.03254166666666667
2017-02-02,0.08886956521739132
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,0.08758333333333333
2017-02-08,0.06920833333333334
2017-02-09,0.02195833333333333
2017-02-10,0.09791666666666667
2017-02-11,0.06641666666666667
2017-02-12,0.035375000000000004
2017-02-13,0.037041666666666674
2017-02-14,0.037875
2017-02-15,0.05133333333333331
2017-02-16,0.10095833333333336
2017-02-17,0.04904166666666665
2017-02-18,-0.028458333333333335
2017-02-19,0.028249999999999994
2017-02-20,0.12350000000000004
2017-02-21,0.09904166666666668
2017-02-22,0.09495833333333333
2017-02-23,0.05408333333333334
2017-02-24,0.048999999999999995
2017-02-25,0.041541666666666664
2017-02-26,0.08370833333333334
2017-02-27,0.12324999999999997
2017-02-28,0.16533333333333336
2017-03-01,0.036916666666666674
2017-03-02,0.13037500000000002
2017-03-03,0.035833333333333335
2017-03-04,0.017833333333333336
2017-03-05,0.03429166666666667
2017-03-06,0.027125000000000007
2017-03-07,0.015291666666666667
2017-03-08,0.11595833333333334
2017-03-09,0.097625
2017-03-10,0.14095833333333332
2017-03-11,0.07816666666666668
2017-03-12,0.059625000000000004
2017-03-13,0.04287499999999999
2017-03-14,0.09749999999999996
2017-03-15,0.15112499999999998
2017-03-16,0.08575
2017-03-17,0.08783333333333333
2017-03-18,0.18150000000000002
2017-03-19,0.17229166666666665
2017-03-20,0.13775
2017-03-21,0.18195833333333336
2017-03-22,0.07529166666666666
2017-03-23,0.15170833333333336
2017-03-24,0.079
2017-03-25,0.08443478260869565
2017-03-26,
2017-03-27,0.10291666666666667
2017-03-28,0.11495833333333337
2017-03-29,0.133
2017-03-30,0.09158333333333331
2017-03-31,0.23291666666666658
2017-04-01,0.065875
2017-04-02,0.04933333333333333
2017-04-03,0.05675
2017-04-04,0.14266666666666664
2017-04-05,0.14420833333333336
2017-04-06,0.16174999999999998
2017-04-07,0.21474999999999997
2017-04-08,0.16316666666666668
2017-04-09,0.15158333333333332
2017-04-10,0.18699999999999994
2017-04-11,0.1534583333333333
2017-04-12,0.15091666666666667
2017-04-13,0.13045833333333334
2017-04-14,0.12841666666666665
2017-04-15,0.2720416666666666
2017-04-16,0.06820833333333332
2017-04-17,0.024041666666666666
2017-04-18,0.02729166666666667
2017-04-19,0.06779166666666668
2017-04-20,0.10762500000000003
2017-04-21,0.13816666666666663
2017-04-22,0.09116666666666666
2017-04-23,0.06395833333333333
2017-04-24,0.06062500000000001
2017-04-25,0.02608333333333333
2017-04-26,0.03229166666666667
2017-04-27,0.09229166666666666
2017-04-28,0.08116666666666666
2017-04-29,0.07595833333333334
2017-04-30,0.04900000000000001
2017-05-01,0.05166666666666666
2017-05-02,0.055083333333333324
2017-05-03,0.08845833333333332
2017-05-04,0.17400000000000002
2017-05-05,0.06795833333333333
2017-05-06,0.22483333333333333
2017-05-07,0.05020833333333333
2017-05-08,0.09379166666666666
2017-05-09,0.07179166666666666
2017-05-10,0.06837499999999998
2017-05-11,0.02925
2017-05-12,0.17466666666666666
2017-05-13,0.11183333333333335
2017-05-14,0.08412500000000002
2017-05-15,0.12950000000000003
2017-05-16,0.1818750000000001
2017-05-17,0.09750000000000003
2017-05-18,0.1861666666666667
2017-05-19,0.030500000000000003
2017-05-20,0.020708333333333332
2017-05-21,0.03133333333333333
2017-05-22,0.06741666666666668
2017-05-23,0.18550000000000008
2017-05-24,0.20904166666666668
2017-05-25,0.1480454545454545
2017-05-26,0.07581818181818183
2017-05-27,0.08029166666666669
2017-05-28,0.052624999999999984
2017-05-29,0.023391304347826082
2017-05-30,0.049499999999999995
2017-05-31,0.01825
2017-06-01,0.06458333333333333
2017-06-02,0.08366666666666665
2017-06-03,0.055708333333333325
2017-06-04,0.04737500000000001
2017-06-05,0.0381304347826087
2017-06-06,0.018875000000000003
2017-06-07,0.04566666666666668
2017-06-08,0.09141666666666669
2017-06-09,0.08555555555555557
2017-06-10,
2017-06-11,
2017-06-12,
2017-06-13,0.053041666666666654
2017-06-14,0.037375000000000005
2017-06-15,0.16949999999999998
2017-06-16,0.14033333333333337
2017-06-17,0.058
2017-06-18,0.06275
2017-06-19,0.07329166666666666
2017-06-20,0.07845833333333332
2017-06-21,0.07452173913043478
2017-06-22,0.16654166666666664
2017-06-23,0.14433333333333334
2017-06-24,0.19004166666666664
2017-06-25,0.10675
2017-06-26,0.17137499999999994
2017-06-27,0.11191304347826087
2017-06-28,0.11445833333333334
2017-06-29,0.08683333333333332
2017-06-30,0.08233333333333333
2017-07-01,0.06541666666666665
