,0
2000-04-15,2.1241065882756116
2001-04-15,1.4408392027771322
2002-04-15,2.132768741729502
2003-04-15,1.6404732228378267
2004-04-15,1.8506091900258794
2005-04-15,1.8926363834634898
2006-04-15,1.8191770873708597
2007-04-15,2.020130642547334
2008-04-15,1.8792159351388746
2009-04-15,2.4580610615610916
2010-04-15,3.609394259935971
2011-04-15,1.8557301505707982
2012-04-15,3.0617833059014057
2013-04-15,2.604273314360846
2014-04-15,3.4361546051436216
2015-04-15,2.957594365553628
2016-04-15,3.464751204293789
2017-04-15,4.570613205641104
2018-04-15,4.606636523954647
