,0
2001-01-15,
2001-02-15,
2001-03-15,31.20272727272727
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,26.40333333333333
2001-08-15,
2001-09-15,
2001-10-15,63.60391304347826
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,45.67857142857142
2002-03-15,47.36612903225805
2002-04-15,35.94068965517241
2002-05-15,16.791666666666668
2002-06-15,32.555
2002-07-15,20.240344827586213
2002-08-15,
2002-09-15,22.631785714285712
2002-10-15,43.27750000000001
2002-11-15,34.64466666666668
2002-12-15,
2003-01-15,56.06916666666666
2003-02-15,79.2467857142857
2003-03-15,91.44677419354838
2003-04-15,36.558846153846154
2003-05-15,21.934516129032264
2003-06-15,21.607499999999998
2003-07-15,
2003-08-15,18.02290322580645
2003-09-15,27.298928571428565
2003-10-15,31.069032258064514
2003-11-15,33.79633333333332
2003-12-15,37.72299999999999
2004-01-15,48.81580645161291
2004-02-15,67.5993103448276
2004-03-15,44.220967741935496
2004-04-15,21.955
2004-05-15,22.63230769230769
2004-06-15,24.733333333333334
2004-07-15,24.8
2004-08-15,19.950689655172415
2004-09-15,25.846333333333334
2004-10-15,30.668064516129025
2004-11-15,39.88533333333334
2004-12-15,42.190645161290334
2005-01-15,64.29548387096776
2005-02-15,65.44518518518518
2005-03-15,53.498709677419356
2005-04-15,37.17633333333334
2005-05-15,26.30709677419355
2005-06-15,26.790344827586203
2005-07-15,15.944838709677418
2005-08-15,
2005-09-15,21.777
2005-10-15,40.7541935483871
2005-11-15,51.081785714285694
2005-12-15,44.57304347826087
