,var,station_id,station_name,latitude,longitude,altitude,unit,freq
23,concNtno3,CA0002R,Esther,51.666667,-110.2,707.0,ug N m-3,monthly
24,concNtno3,CA0012R,Experimental Lakes Area,49.663889,-93.721111,369.0,ug N m-3,monthly
25,concNtno3,HU0003R,Farkasfa,46.91,16.32,314.0,ug N m-3,monthly
26,concNtno3,CA0018R,Frelighsburg,45.050278,-72.861667,203.0,ug N m-3,monthly
27,concNtno3,SE0020R,Hallahus,56.0429,13.148,190.0,ug N m-3,monthly
28,concNtno3,GB0014R,High Muffles,54.334444,-0.8075,267.0,ug N m-3,monthly
29,concNtno3,NO0056R,Hurdal,60.372386,11.078142,300.0,ug N m-3,monthly
30,concNtno3,FI0050R,Hyytiälä,61.85,24.283333,184.0,ug N m-3,monthly
31,concNtno3,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug N m-3,monthly
32,concNtno3,SI0008R,Iskrba,45.566667,14.866667,520.0,ug N m-3,monthly
33,concNtno3,PL0002R,Jarczew,51.814408,21.972419,182.24,ug N m-3,monthly
34,concNtno3,HU0002R,K-puszta,46.966667,19.583333,128.0,ug N m-3,monthly
35,concNtno3,NO0055R,Karasjok,69.466667,25.216667,333.0,ug N m-3,monthly
36,concNtno3,CA0006R,Kejimkujik,44.433611,-65.205833,127.0,ug N m-3,monthly
37,concNtno3,DK0005R,Keldsnor,54.746495,10.73616,10.0,ug N m-3,monthly
38,concNtno3,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug N m-3,monthly
39,concNtno3,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug N m-3,monthly
40,concNtno3,FR0015R,La Tardière,46.65,-0.75,133.0,ug N m-3,monthly
41,concNtno3,CA0019R,Lac Edouard,47.681667,-72.442778,243.0,ug N m-3,monthly
42,concNtno3,PL0004R,Leba,54.753894,17.534264,5.0,ug N m-3,monthly
43,concNtno3,MD0013R,Leova II,46.4884,28.2835,166.0,ug N m-3,monthly
44,concNtno3,SK0005R,Liesek,49.366667,19.683333,892.0,ug N m-3,monthly
45,concNtno3,ES0004R,Logroño,42.457778,-2.503056,445.0,ug N m-3,monthly
46,concNtno3,CA0013R,Longwoods,42.884722,-81.480556,239.0,ug N m-3,monthly
47,concNtno3,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug N m-3,monthly
48,concNtno3,ES0006R,Mahón,39.87528,4.31639,78.0,ug N m-3,monthly
49,concNtno3,DE0007R,Neuglobsow,53.166667,13.033333,65.5,ug N m-3,monthly
50,concNtno3,ES0008R,Niembro,43.43917,-4.85,134.0,ug N m-3,monthly
51,concNtno3,ES0005R,Noia,42.72056,-8.92361,683.0,ug N m-3,monthly
52,concNtno3,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug N m-3,monthly
53,concNtno3,NO1665R,Ny-Ålesund - Nordpolhotellet,78.92472,11.92643,8.0,ug N m-3,monthly
54,concNtno3,NO1154R,Ny-Ålesund - Transformatorbua,78.92501,11.92659,8.0,ug N m-3,monthly
55,concNtno3,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug N m-3,monthly
56,concNtno3,NO0041R,Osen,61.25,11.783333,440.0,ug N m-3,monthly
57,concNtno3,FI0022R,Oulanka,66.320278,29.401667,310.0,ug N m-3,monthly
58,concNtno3,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug N m-3,monthly
59,concNtno3,CH0002R,Payerne,46.813056,6.944722,489.0,ug N m-3,monthly
60,concNtno3,ES0013R,Penausende,41.23889,-5.8975,985.0,ug N m-3,monthly
61,concNtno3,FR0013R,Peyrusse Vieille,43.616667,0.183333,200.0,ug N m-3,monthly
62,concNtno3,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug N m-3,monthly
63,concNtno3,NO0043R,Prestebakke,59.0,11.533333,160.0,ug N m-3,monthly
64,concNtno3,FR0009R,Revin,49.9,4.633333,390.0,ug N m-3,monthly
65,concNtno3,CH0005R,Rigi,47.0675,8.463889,1031.0,ug N m-3,monthly
66,concNtno3,ES0015R,Risco Llamo,39.516667,-4.35,1241.0,ug N m-3,monthly
67,concNtno3,DK0012R,Risoe,55.693588,12.085797,6.0,ug N m-3,monthly
68,concNtno3,ES0003R,Roquetas,40.820556,0.491389,44.0,ug N m-3,monthly
69,concNtno3,LV0010R,Rucava,56.161944,21.173056,19.8,ug N m-3,monthly
70,concNtno3,SE0014R,Råö,57.394,11.914,5.0,ug N m-3,monthly
71,concNtno3,SE0002R,Rörvik,57.416667,11.933333,10.0,ug N m-3,monthly
72,concNtno3,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug N m-3,monthly
73,concNtno3,CA0003R,Saturna,48.783333,-123.133333,178.0,ug N m-3,monthly
74,concNtno3,DE0003R,Schauinsland,47.914722,7.908611,1208.5,ug N m-3,monthly
75,concNtno3,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug N m-3,monthly
76,concNtno3,PL0003R,Sniezka,50.736444,15.7395,1607.5,ug N m-3,monthly
77,concNtno3,CA0015R,Sprucedale,45.423611,-79.485833,350.0,ug N m-3,monthly
78,concNtno3,SK0006R,Starina,49.05,22.266667,345.0,ug N m-3,monthly
79,concNtno3,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug N m-3,monthly
80,concNtno3,CA0022R,Sutton,45.076389,-72.676389,243.0,ug N m-3,monthly
81,concNtno3,NO0047R,Svanvik,69.45,30.033333,30.0,ug N m-3,monthly
82,concNtno3,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug N m-3,monthly
83,concNtno3,NO0091R,Søgne,58.116667,7.850001,15.0,ug N m-3,monthly
84,concNtno3,DK0003R,Tange,56.35,9.6,16.0,ug N m-3,monthly
85,concNtno3,NO0977R,Tjeldbergodden,63.416149,8.758665,90.0,ug N m-3,monthly
86,concNtno3,NO0058G,Troll,-72.016667,2.533333,1309.0,ug N m-3,monthly
87,concNtno3,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug N m-3,monthly
88,concNtno3,DK0031R,Ulborg,56.290424,8.427486,40.0,ug N m-3,monthly
89,concNtno3,FI0009R,Utö,59.779167,21.377222,7.0,ug N m-3,monthly
90,concNtno3,IE0001R,Valentia Observatory,51.939722,-10.244444,13.0,ug N m-3,monthly
91,concNtno3,SE0011R,Vavihill,56.016667,13.15,175.0,ug N m-3,monthly
92,concNtno3,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug N m-3,monthly
93,concNtno3,FI0017R,Virolahti II,60.526667,27.686111,4.0,ug N m-3,monthly
94,concNtno3,FI0018R,Virolahti III,60.53002,27.66754,7.0,ug N m-3,monthly
95,concNtno3,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug N m-3,monthly
96,concNtno3,DE0002R,Waldhof,52.802222,10.759444,77.8,ug N m-3,monthly
97,concNtno3,DE0001R,Westerland,54.925556,8.309722,12.0,ug N m-3,monthly
98,concNtno3,ES0012R,Zarra,39.08278,-1.10111,885.0,ug N m-3,monthly
99,concNtno3,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug N m-3,monthly
100,concNtno3,DE0009R,Zingst,54.4368,12.7249,1.0,ug N m-3,monthly
101,concNtno3,LV0016R,Zoseni,57.135278,25.905556,188.0,ug N m-3,monthly
102,concNtno3,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug N m-3,monthly
