,var,station_id,station_name,latitude,longitude,altitude,unit,freq
57,concno2,IT0015U,Lecce (ECO),40.3358,18.1245,48.0,ug m-3,monthly
58,concno2,SK0005R,Liesek,49.366667,19.683333,892.0,ug m-3,monthly
59,concno2,GB0006R,Lough Navar,54.443056,-7.87,126.0,ug m-3,monthly
60,concno2,GB0038R,Lullington Heath,50.792778,0.179444,120.0,ug m-3,monthly
61,concno2,ES0006R,Mahón,39.87528,4.31639,78.0,ug m-3,monthly
62,concno2,GB0051R,Market Harborough,52.554444,-0.772222,145.0,ug m-3,monthly
63,concno2,DE0044R,Melpitz,51.53014,12.93386,89.5,ug m-3,monthly
64,concno2,BE0011R,Moerkerke,51.25457,3.36254,7.0,ug m-3,monthly
65,concno2,IT0019R,Monte Martano,42.805462,12.565645,1090.0,ug m-3,monthly
66,concno2,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,monthly
67,concno2,IT0009R,Mt Cimone,44.183333,10.7,2165.0,ug m-3,monthly
68,concno2,GB0043R,Narberth,51.781784,-4.691462,160.0,ug m-3,monthly
69,concno2,DE0007R,Neuglobsow,53.166667,13.033333,68.2,ug m-3,monthly
70,concno2,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly
71,concno2,ES0005R,Noia,42.72056,-8.92361,683.0,ug m-3,monthly
72,concno2,NO0044R,Nordmoen,60.266667,11.1,200.0,ug m-3,monthly
73,concno2,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,monthly
74,concno2,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug m-3,monthly
75,concno2,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,monthly
76,concno2,FI0022R,Oulanka,66.320278,29.401667,315.0,ug m-3,monthly
77,concno2,FI0096G,Pallas (Sammaltunturi),67.973333333,24.116111111,565.0,ug m-3,monthly
78,concno2,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,monthly
79,concno2,ES0013R,Penausende,41.23889,-5.8975,985.0,ug m-3,monthly
80,concno2,FR0013R,Peyrusse Vieille,43.616667,0.183333,204.0,ug m-3,monthly
81,concno2,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,monthly
82,concno2,FR0030R,Puy de Dôme,45.772223,2.964886,1477.0,ug m-3,monthly
83,concno2,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,monthly
84,concno2,DK0012R,Risoe,55.693588,12.085797,3.0,ug m-3,monthly
85,concno2,LV0010R,Rucava,56.161944,21.173056,19.8,ug m-3,monthly
86,concno2,SE0014R,Råö,57.394,11.914,5.0,ug m-3,monthly
87,concno2,SE0002R,Rörvik,57.416667,11.933333,10.0,ug m-3,monthly
88,concno2,FR0020R,SIRTA Atmospheric Research Observatory,48.7086111111,2.15888888889,165.0,ug m-3,monthly
89,concno2,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,monthly
90,concno2,DE0003R,Schauinsland,47.914722,7.908611,1217.0,ug m-3,monthly
91,concno2,DE0008R,Schmücke,50.65,10.766667,953.0,ug m-3,monthly
92,concno2,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,monthly
93,concno2,PL0003R,Sniezka,50.736444,15.7395,1607.5,ug m-3,monthly
94,concno2,AT0034G,Sonnblick,47.05407,12.95794,3116.0,ug m-3,monthly
95,concno2,GB0050R,St. Osyth,51.778056,1.08223,8.0,ug m-3,monthly
96,concno2,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,monthly
97,concno2,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,monthly
98,concno2,NO0047R,Svanvik,69.45,30.033333,30.0,ug m-3,monthly
99,concno2,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug m-3,monthly
100,concno2,NO0091R,Søgne,58.116667,7.850001,15.0,ug m-3,monthly
101,concno2,SK0007R,Topolniky,47.96,17.860556,113.0,ug m-3,monthly
102,concno2,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug m-3,monthly
103,concno2,CH0003R,Tänikon,47.479722,8.904722,539.0,ug m-3,monthly
104,concno2,DK0031R,Ulborg,56.290424,8.427486,10.0,ug m-3,monthly
105,concno2,FI0009R,Utö,59.779167,21.377222,12.0,ug m-3,monthly
106,concno2,IE0001R,Valentia Observatory,51.939722,-10.244444,11.0,ug m-3,monthly
107,concno2,SE0011R,Vavihill,56.016667,13.15,175.0,ug m-3,monthly
108,concno2,EE0011R,Vilsandi,58.383333,21.816667,6.0,ug m-3,monthly
109,concno2,FI0018R,Virolahti III,60.53002,27.66754,9.0,ug m-3,monthly
110,concno2,AT0005R,Vorhegg,46.677778,12.972222,1020.0,ug m-3,monthly
111,concno2,NL0010R,Vredepeel,51.541111,5.853611,30.0,ug m-3,monthly
112,concno2,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug m-3,monthly
113,concno2,DE0002R,Waldhof,52.802222,10.759444,81.0,ug m-3,monthly
114,concno2,DE0001R,Westerland,54.925556,8.309722,22.5,ug m-3,monthly
115,concno2,GB0045R,Wicken Fen,52.298333,0.292778,5.0,ug m-3,monthly
116,concno2,GB0013R,Yarner Wood,50.596389,-3.713056,119.0,ug m-3,monthly
117,concno2,ME0008R,Zabljak,43.15,19.133333,1450.0,ug m-3,monthly
118,concno2,ES0012R,Zarra,39.08278,-1.10111,885.0,ug m-3,monthly
119,concno2,DE0009R,Zingst,54.4368,12.7249,9.0,ug m-3,monthly
120,concno2,AT0048R,Zoebelboden,47.838611,14.441389,899.0,ug m-3,monthly
121,concno2,LV0016R,Zoseni,57.135278,25.905556,188.0,ug m-3,monthly
122,concno2,DE0054R,Zugspitze-Schneefernerhaus,47.4165,10.97964,2674.0,ug m-3,monthly
123,concno2,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug m-3,monthly
