,var,station_id,station_name,latitude,longitude,altitude,unit,freq
0,concsspm10,CY0002R,Agia Marina Xyliatou ; Cyprus Atmospheric Observatory,35.0381,33.0578,523.0,ug m-3,monthly
1,concsspm10,CA0420G,Alert,82.4991455078,-62.3415260315,220.0,ug m-3,monthly
2,concsspm10,CA0008R,Algoma,47.035,-84.381111,411.0,ug m-3,monthly
3,concsspm10,AM0001R,Amberd,40.38444444,44.260583333,2080.0,ug m-3,monthly
4,concsspm10,NO0090R,Andøya,69.278333,16.011666,380.0,ug m-3,monthly
5,concsspm10,DK0008R,Anholt,56.716667,11.516667,43.0,ug m-3,monthly
6,concsspm10,SE0012R,Aspvreten,58.8,17.383333,20.0,ug m-3,monthly
7,concsspm10,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,ug m-3,monthly
8,concsspm10,TH1042U,Bangkok,13.766667,100.533333,2.0,ug m-3,monthly
9,concsspm10,JP1024U,Banryu,34.683333,131.8,53.0,ug m-3,monthly
10,concsspm10,CA0079R,Bay dEspoir B,47.9894,-55.818,190.0,ug m-3,monthly
11,concsspm10,NO0002R;NO0001R,Birkenes II,58.38853,8.252,219.0,ug m-3,monthly
12,concsspm10,CA0023R,Bratts Lake,50.202778,-104.204167,600.0,ug m-3,monthly
13,concsspm10,SE0005R,Bredkälen,63.85,15.333333,404.0,ug m-3,monthly
14,concsspm10,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug m-3,monthly
15,concsspm10,IE0008R,Carnsore Point,52.178074,-6.364524,13.0,ug m-3,monthly
16,concsspm10,CA0017R,Chapais,49.822222,-74.976389,381.0,ug m-3,monthly
17,concsspm10,KR1036R,Cheju,33.3,126.166667,72.0,ug m-3,monthly
18,concsspm10,GB1055R,Chilbolton Observatory,51.149617,-1.438228,78.0,ug m-3,monthly
19,concsspm10,CA0011R,Egbert,44.231006,-79.783839,255.0,ug m-3,monthly
20,concsspm10,ES0014R,Els Torms,41.39389,0.73472,470.0,ug m-3,monthly
21,concsspm10,CA0002R,Esther,51.666667,-110.2,707.0,ug m-3,monthly
22,concsspm10,CA0012R,Experimental Lakes Area,49.663889,-93.721111,369.0,ug m-3,monthly
23,concsspm10,GR0002R,Finokalia,35.3377990723,25.6693992615,150.0,ug m-3,monthly
24,concsspm10,CA0018R,Frelighsburg,45.050278,-72.861667,203.0,ug m-3,monthly
25,concsspm10,SE0020R,Hallahus,56.0429,13.148,190.0,ug m-3,monthly
26,concsspm10,VN1047U,Hanoi,21.016667,105.85,5.0,ug m-3,monthly
27,concsspm10,JP1021R,Happo,36.7,137.8,1850.0,ug m-3,monthly
28,concsspm10,JP1027R,Hedo,26.866667,128.25,60.0,ug m-3,monthly
29,concsspm10,GB0014R,High Muffles,54.334444,-0.8075,267.0,ug m-3,monthly
30,concsspm10,VN1048R,Hoa Binh,20.816667,105.333333,23.0,ug m-3,monthly
31,concsspm10,NO0056R,Hurdal,60.372386,11.078142,300.0,ug m-3,monthly
32,concsspm10,FI0050R,Hyytiälä,61.85,24.283333,184.0,ug m-3,monthly
33,concsspm10,JP1022R,Ijira,35.566667,136.683333,140.0,ug m-3,monthly
34,concsspm10,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug m-3,monthly
35,concsspm10,IS0002R,Irafoss,64.083333,-21.016667,66.0,ug m-3,monthly
36,concsspm10,RU1040U,Irkutsk,52.233333,104.25,400.0,ug m-3,monthly
37,concsspm10,SI0008R,Iskrba,45.566667,14.866667,520.0,ug m-3,monthly
38,concsspm10,IT0004R,Ispra,45.8,8.633333,209.0,ug m-3,monthly
39,concsspm10,HU0002R,K-puszta,46.966667,19.583333,125.0,ug m-3,monthly
40,concsspm10,NO0055R,Karasjok,69.466667,25.216667,333.0,ug m-3,monthly
41,concsspm10,CA0006R,Kejimkujik,44.433611,-65.205833,127.0,ug m-3,monthly
42,concsspm10,DK0005R,Keldsnor,54.746495,10.73616,10.0,ug m-3,monthly
43,concsspm10,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug m-3,monthly
44,concsspm10,NO0039R,Kårvatn,62.783333,8.883333,210.0,ug m-3,monthly
45,concsspm10,CA0019R,Lac Edouard,47.681667,-72.442778,243.0,ug m-3,monthly
46,concsspm10,EE0009R,Lahemaa,59.5,25.9,32.0,ug m-3,monthly
47,concsspm10,MD0013R,Leova II,46.4884,28.2835,166.0,ug m-3,monthly
48,concsspm10,RU1039R,Listvyanka,51.85,104.9,700.0,ug m-3,monthly
49,concsspm10,CA0013R,Longwoods,42.884722,-81.480556,239.0,ug m-3,monthly
50,concsspm10,PH1034R,Los Banos,14.183333,121.25,35.0,ug m-3,monthly
51,concsspm10,IE0031R,Mace Head,53.32583,-9.89944,5.0,ug m-3,monthly
52,concsspm10,TH1046R,Mae Hia - Chiang Mai,18.766667,98.933333,350.0,ug m-3,monthly
53,concsspm10,IE0006R,Malin Head,55.375,-7.342778,24.0,ug m-3,monthly
54,concsspm10,DE0044R,Melpitz,51.53014,12.93386,86.0,ug m-3,monthly
55,concsspm10,PH1033U,Metro Manila,14.633333,121.066667,54.0,ug m-3,monthly
56,concsspm10,RU1038R,Mondy,51.666667,101.0,2000.0,ug m-3,monthly
57,concsspm10,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,monthly
58,concsspm10,ES0022R,Montsec,42.05134,0.72956,1571.0,ug m-3,monthly
59,concsspm10,ES1778R,Montseny,41.766667,2.35,700.0,ug m-3,monthly
60,concsspm10,DE0007R,Neuglobsow,53.166667,13.033333,65.5,ug m-3,monthly
61,concsspm10,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly
62,concsspm10,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,monthly
63,concsspm10,NO1665R,Ny-Ålesund - Nordpolhotellet,78.92472,11.92643,8.0,ug m-3,monthly
64,concsspm10,NO1154R,Ny-Ålesund - Transformatorbua,78.92501,11.92659,8.0,ug m-3,monthly
65,concsspm10,IE0005R,Oak Park,52.868611,-6.924722,61.0,ug m-3,monthly
66,concsspm10,JP1018R,Ogasawara,27.083333,142.216667,230.0,ug m-3,monthly
67,concsspm10,JP1023R,Oki,36.283333,133.183333,90.0,ug m-3,monthly
68,concsspm10,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,monthly
69,concsspm10,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,monthly
70,concsspm10,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug m-3,monthly
71,concsspm10,TH1044R,Patumthani,14.033333,100.766667,2.0,ug m-3,monthly
72,concsspm10,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,monthly
73,concsspm10,MY1029U,Petalling Jaya,3.1,101.65,87.0,ug m-3,monthly
74,concsspm10,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,monthly
75,concsspm10,RU1041R,Primorskaya,43.7,132.116667,84.0,ug m-3,monthly
76,concsspm10,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,monthly
77,concsspm10,JP1016R,Rishiri,45.116667,141.2,40.0,ug m-3,monthly
78,concsspm10,DK0012R,Risoe,55.693588,12.085797,6.0,ug m-3,monthly
79,concsspm10,LV0010R,Rucava,56.161944,21.173056,18.0,ug m-3,monthly
80,concsspm10,SE0014R,Råö,57.394,11.914,5.0,ug m-3,monthly
81,concsspm10,JP1019R,Sado-seki,38.233333,138.4,136.0,ug m-3,monthly
82,concsspm10,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,monthly
83,concsspm10,CA0003R,Saturna,48.783333,-123.133333,178.0,ug m-3,monthly
84,concsspm10,DE0003R,Schauinsland,47.914722,7.908611,1208.5,ug m-3,monthly
85,concsspm10,ID1014R,Serpong,-6.25,106.566667,46.0,ug m-3,monthly
86,concsspm10,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,monthly
87,concsspm10,CA0015R,Sprucedale,45.423611,-79.485833,350.0,ug m-3,monthly
88,concsspm10,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,monthly
89,concsspm10,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,monthly
90,concsspm10,CA0022R,Sutton,45.076389,-72.676389,243.0,ug m-3,monthly
91,concsspm10,NO0091R,Søgne,58.116667,7.850001,15.0,ug m-3,monthly
92,concsspm10,MY1030R,Tanah Rata,4.466667,101.383333,1470.0,ug m-3,monthly
