,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,vmrno,CV0001G,Cape Verde Atmospheric Observatory,16.86403,-24.86752,17.5,nmol mol-1,daily,ACTRIS GAW-WDCRG,air
1,vmrno,IT0014R,Capo Granitola,37.571111,12.659722,5.0,nmol mol-1,daily,ACTRIS GAW-WDCRG,air
2,vmrno,PL0005R,Diabla Gora,54.15,22.066667,161.35,nmol mol-1,daily,EMEP,air
3,vmrno,MT0001R,Giordan Lighthouse,36.0722,14.2184,174.0,nmol mol-1,daily,EMEP GAW-WDCRG,air
4,vmrno,DE0043G,Hohenpeissenberg,47.8014984131,11.009619,985.0,nmol mol-1,daily,ACTRIS GAW-WDCRG;ACTRIS EMEP GAW-WDCGG-node,air
5,vmrno,FI0050R,Hyytiälä,61.85,24.283333,215.0,nmol mol-1,daily,ACTRIS GAW-WDCA;ACTRIS GAW-WDCA GAW-WDCRG,air
6,vmrno,IT0004R,Ispra,45.8,8.633333,215.5,nmol mol-1,daily,ACTRIS EMEP;ACTRIS EMEP GAW-WDCGG-node,air
7,vmrno,CZ0003R,Kosetice (NOAK),49.573394,15.080278,538.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCRG;ACTRIS EMEP GAW-WDCGG-node,air
8,vmrno,FR0015R,La Tardière,46.65,-0.75,137.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCGG-node,air
9,vmrno,DE0044R,Melpitz,51.53014,12.93386,89.5,nmol mol-1,daily,ACTRIS EMEP GAW-WDCGG-node,air
10,vmrno,IT0019R,Monte Martano,42.805462,12.565645,1090.0,nmol mol-1,daily,EMEP,air
11,vmrno,IT0009R,Mt Cimone,44.183333,10.7,2165.0,nmol mol-1,daily,ACTRIS GAW-WDCRG,air
12,vmrno,FI0096G,Pallas (Sammaltunturi),67.973333333,24.116111111,570.0,nmol mol-1,daily,ACTRIS EMEP_preliminary GAW-WDCRG,air
13,vmrno,FR0013R,Peyrusse Vieille,43.616667,0.183333,204.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCRG;ACTRIS EMEP GAW-WDCGG-node,air
14,vmrno,FR0030R,Puy de Dôme,45.772223,2.964886,1477.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCGG-node,air
15,vmrno,FR0009R,Revin,49.9,4.633333,394.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCRG,air
16,vmrno,FR0020R,SIRTA Atmospheric Research Observatory,48.7086111111,2.15888888889,165.0,nmol mol-1,daily,ACTRIS EMEP GAW-WDCA,air
17,vmrno,AT0034G,Sonnblick,47.05407,12.95794,3116.0,nmol mol-1,daily,EMEP GAW-WDCRG;EMEP_preliminary GAW-WDCRG,air
18,vmrno,DE0009R,Zingst,54.4368,12.7249,9.0,nmol mol-1,daily,EMEP HELCOM,air
19,vmrno,DE0054R,Zugspitze-Schneefernerhaus,47.4165,10.97964,2674.0,nmol mol-1,daily,EMEP GAW-WDCRG,air
