,var,station_id,period,season,trend [%/yr],trend err [%/yr],yoffs,slope,slope err,num yrs,pval,unit,percentile
149,conco3,GB0033R,2010-2019,all,-0.47501332180900374,0.8027705588221687,58.73959820833333,-0.2790209166666662,0.47148399999999846,8.0,0.26182770092717633,ug m-3,50
150,conco3,GB0033R,2000-2019,all,0.41204785656485554,0.2992112171579653,53.93116811111111,0.2222222222222222,0.16113931111111102,18.0,0.06619257972219345,ug m-3,75
151,conco3,GB0033R,2000-2010,all,0.0,0.4497354497354486,54.0,0.0,0.24285714285714224,10.0,0.7095485176052034,ug m-3,75
152,conco3,GB0033R,2010-2019,all,-0.47501332180900374,0.8027705588221687,58.73959820833333,-0.2790209166666662,0.47148399999999846,8.0,0.26182770092717633,ug m-3,75
153,conco3,GB0033R,2000-2019,all,0.41204785656485554,0.2992112171579653,53.93116811111111,0.2222222222222222,0.16113931111111102,18.0,0.06619257972219345,ug m-3,95
154,conco3,GB0033R,2000-2010,all,0.0,0.4497354497354486,54.0,0.0,0.24285714285714224,10.0,0.7095485176052034,ug m-3,95
155,conco3,GB0033R,2010-2019,all,-0.47501332180900374,0.8027705588221687,58.73959820833333,-0.2790209166666662,0.47148399999999846,8.0,0.26182770092717633,ug m-3,95
156,conco3,GB0033R,2000-2019,all,0.41204785656485554,0.2992112171579653,53.93116811111111,0.2222222222222222,0.16113931111111102,18.0,0.06619257972219345,ug m-3,98
157,conco3,GB0033R,2000-2010,all,0.0,0.4497354497354486,54.0,0.0,0.24285714285714224,10.0,0.7095485176052034,ug m-3,98
158,conco3,GB0033R,2010-2019,all,-0.47501332180900374,0.8027705588221687,58.73959820833333,-0.2790209166666662,0.47148399999999846,8.0,0.26182770092717633,ug m-3,98
159,conco3,GB0033R,2000-2019,all,0.41204785656485554,0.2992112171579653,53.93116811111111,0.2222222222222222,0.16113931111111102,18.0,0.06619257972219345,ug m-3,99
160,conco3,GB0033R,2000-2010,all,0.0,0.4497354497354486,54.0,0.0,0.24285714285714224,10.0,0.7095485176052034,ug m-3,99
161,conco3,GB0033R,2010-2019,all,-0.47501332180900374,0.8027705588221687,58.73959820833333,-0.2790209166666662,0.47148399999999846,8.0,0.26182770092717633,ug m-3,99
162,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,10
163,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,10
164,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,10
165,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,50
166,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,50
167,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,50
168,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,75
169,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,75
170,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,75
171,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,95
172,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,95
173,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,95
174,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,98
175,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,98
176,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,98
177,conco3,NL0644R,2000-2019,all,,,,,,5.0,,ug m-3,99
178,conco3,NL0644R,2000-2010,all,,,,,,,,ug m-3,99
179,conco3,NL0644R,2010-2019,all,,,,,,5.0,,ug m-3,99
180,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,10
181,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,10
182,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,10
183,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,50
184,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,50
185,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,50
186,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,75
187,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,75
188,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,75
189,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,95
190,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,95
191,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,95
192,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,98
193,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,98
194,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,98
195,conco3,ES0010R,2000-2019,all,,,,,,6.0,,ug m-3,99
196,conco3,ES0010R,2000-2010,all,,,,,,,,ug m-3,99
197,conco3,ES0010R,2010-2019,all,,,,,,6.0,,ug m-3,99
198,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,10
199,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,10
200,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,10
201,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,50
202,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,50
203,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,50
204,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,75
205,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,75
206,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,75
207,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,95
208,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,95
209,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,95
210,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,98
211,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,98
212,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,98
213,conco3,ES0009R,2000-2019,all,,,,,,6.0,,ug m-3,99
214,conco3,ES0009R,2000-2010,all,,,,,,,,ug m-3,99
215,conco3,ES0009R,2010-2019,all,,,,,,6.0,,ug m-3,99
216,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,10
217,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,10
218,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,10
219,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,50
220,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,50
221,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,50
222,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,75
223,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,75
224,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,75
225,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,95
226,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,95
227,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,95
228,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,98
229,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,98
230,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,98
231,conco3,GB0053R,2000-2019,all,,,,,,9.0,,ug m-3,99
232,conco3,GB0053R,2000-2010,all,,,,,,1.0,,ug m-3,99
233,conco3,GB0053R,2010-2019,all,2.383260847904353,1.505394435607414,52.749912,1.257168,0.7909396000000001,8.0,0.10868055555555556,ug m-3,99
234,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,10
235,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,10
236,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,10
237,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,50
238,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,50
239,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,50
240,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,75
241,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,75
242,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,75
243,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,95
244,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,95
245,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,95
246,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,98
247,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,98
248,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,98
249,conco3,CH0004R,2000-2019,all,,,,,,6.0,,ug m-3,99
250,conco3,CH0004R,2000-2010,all,,,,,,,,ug m-3,99
251,conco3,CH0004R,2010-2019,all,,,,,,6.0,,ug m-3,99
252,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,10
253,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,10
254,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,10
255,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,50
256,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,50
257,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,50
258,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,75
259,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,75
260,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,75
261,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,95
262,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,95
263,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,95
264,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,98
265,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,98
266,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,98
267,conco3,GB1055R,2000-2019,all,,,,,,3.0,,ug m-3,99
268,conco3,GB1055R,2000-2010,all,,,,,,,,ug m-3,99
269,conco3,GB1055R,2010-2019,all,,,,,,3.0,,ug m-3,99
270,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,10
271,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,10
272,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,10
273,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,50
274,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,50
275,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,50
276,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,75
277,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,75
278,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,75
279,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,95
280,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,95
281,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,95
282,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,98
283,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,98
284,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,98
285,conco3,SK0002R,2000-2019,all,,,,,,10.0,,ug m-3,99
286,conco3,SK0002R,2000-2010,all,,,,,,6.0,,ug m-3,99
287,conco3,SK0002R,2010-2019,all,,,,,,4.0,,ug m-3,99
288,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,10
289,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,10
290,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,10
291,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,50
292,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,50
293,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,50
294,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,75
295,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,75
296,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,75
297,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,95
298,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,95
299,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,95
300,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,98
301,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,98
302,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,98
303,conco3,CZ0005R,2000-2019,all,,,,,,2.0,,ug m-3,99
304,conco3,CZ0005R,2000-2010,all,,,,,,1.0,,ug m-3,99
305,conco3,CZ0005R,2010-2019,all,,,,,,1.0,,ug m-3,99
306,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,10
307,conco3,NL0091R,2000-2010,all,,,,,,,,ug m-3,10
308,conco3,NL0091R,2010-2019,all,,,,,,5.0,,ug m-3,10
309,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,50
310,conco3,NL0091R,2000-2010,all,,,,,,,,ug m-3,50
311,conco3,NL0091R,2010-2019,all,,,,,,5.0,,ug m-3,50
312,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,75
313,conco3,NL0091R,2000-2010,all,,,,,,,,ug m-3,75
314,conco3,NL0091R,2010-2019,all,,,,,,5.0,,ug m-3,75
315,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,95
316,conco3,NL0091R,2000-2010,all,,,,,,,,ug m-3,95
317,conco3,NL0091R,2010-2019,all,,,,,,5.0,,ug m-3,95
318,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,98
319,conco3,NL0091R,2000-2010,all,,,,,,,,ug m-3,98
320,conco3,NL0091R,2010-2019,all,,,,,,5.0,,ug m-3,98
321,conco3,NL0091R,2000-2019,all,,,,,,5.0,,ug m-3,99
