,var,station_id,station_name,latitude,longitude,altitude,unit,freq
67,concNtnh,DK0003R,Tange,56.35,9.6,13.0,ug N m-3,monthly
68,concNtnh,NO0058G,Troll,-72.016667,2.533333,1309.0,ug N m-3,monthly
69,concNtnh,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug N m-3,monthly
70,concNtnh,DK0031R,Ulborg,56.290424,8.427486,10.0,ug N m-3,monthly
71,concNtnh,FI0009R,Utö,59.779167,21.377222,7.0,ug N m-3,monthly
72,concNtnh,IE0001R,Valentia Observatory,51.939722,-10.244444,13.0,ug N m-3,monthly
73,concNtnh,SE0011R,Vavihill,56.016667,13.15,175.0,ug N m-3,monthly
74,concNtnh,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug N m-3,monthly
75,concNtnh,FI0017R,Virolahti II,60.526667,27.686111,4.0,ug N m-3,monthly
76,concNtnh,FI0018R,Virolahti III,60.53002,27.66754,7.0,ug N m-3,monthly
77,concNtnh,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug N m-3,monthly
78,concNtnh,DE0002R,Waldhof,52.802222,10.759444,77.8,ug N m-3,monthly
79,concNtnh,DE0001R,Westerland,54.925556,8.309722,12.0,ug N m-3,monthly
80,concNtnh,ES0012R,Zarra,39.08278,-1.10111,885.0,ug N m-3,monthly
81,concNtnh,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug N m-3,monthly
82,concNtnh,DE0009R,Zingst,54.4368,12.7249,1.0,ug N m-3,monthly
83,concNtnh,LV0016R,Zoseni,57.135278,25.905556,188.0,ug N m-3,monthly
84,concNtnh,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug N m-3,monthly
