,var,station_id,station_name,latitude,longitude,altitude,unit,freq
97,concso4,FR0017R,Montfranc,45.8,2.066667,810.0,ug m-3,monthly
98,concso4,ES0022R,Montsec,42.05134,0.72956,1571.0,ug m-3,monthly
99,concso4,ES1778R,Montseny,41.766667,2.35,700.0,ug m-3,monthly
100,concso4,FR0010R,Morvan,47.266667,4.083333,620.0,ug m-3,monthly
101,concso4,DE0007R,Neuglobsow,53.166667,13.033333,63.6,ug m-3,monthly
102,concso4,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly
103,concso4,ES0005R,Noia,42.72056,-8.92361,683.0,ug m-3,monthly
104,concso4,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,monthly
105,concso4,NO1665R,Ny-Ålesund - Nordpolhotellet,78.92472,11.92643,8.0,ug m-3,monthly
106,concso4,NO1154R,Ny-Ålesund - Transformatorbua,78.92501,11.92659,8.0,ug m-3,monthly
107,concso4,ES0016R,O Saviñao,42.63472,-7.70472,506.0,ug m-3,monthly
108,concso4,IE0005R,Oak Park,52.868611,-6.924722,61.0,ug m-3,monthly
109,concso4,JP1018R,Ogasawara,27.083333,142.216667,230.0,ug m-3,monthly
110,concso4,JP1023R,Oki,36.283333,133.183333,90.0,ug m-3,monthly
111,concso4,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,monthly
112,concso4,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,monthly
113,concso4,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug m-3,monthly
114,concso4,TH1044R,Patumthani,14.033333,100.766667,2.0,ug m-3,monthly
115,concso4,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,monthly
116,concso4,ES0013R,Penausende,41.23889,-5.8975,985.0,ug m-3,monthly
117,concso4,MY1029U,Petalling Jaya,3.1,101.65,87.0,ug m-3,monthly
118,concso4,FR0013R,Peyrusse Vieille,43.616667,0.183333,200.0,ug m-3,monthly
119,concso4,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,monthly
120,concso4,NO0043R,Prestebakke,59.0,11.533333,160.0,ug m-3,monthly
121,concso4,RU1041R,Primorskaya,43.7,132.116667,84.0,ug m-3,monthly
122,concso4,FR0009R,Revin,49.9,4.633333,390.0,ug m-3,monthly
123,concso4,IE0004R,Ridge of Capard,53.116667,-7.45,340.0,ug m-3,monthly
124,concso4,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,monthly
125,concso4,ES0015R,Risco Llamo,39.516667,-4.35,1241.0,ug m-3,monthly
126,concso4,JP1016R,Rishiri,45.116667,141.2,40.0,ug m-3,monthly
127,concso4,DK0012R,Risoe,55.693588,12.085797,6.0,ug m-3,monthly
128,concso4,ES0003R,Roquetas,40.820556,0.491389,44.0,ug m-3,monthly
129,concso4,LV0010R,Rucava,56.161944,21.173056,19.8,ug m-3,monthly
130,concso4,SE0014R,Råö,57.394,11.914,5.0,ug m-3,monthly
131,concso4,SE0002R,Rörvik,57.416667,11.933333,10.0,ug m-3,monthly
132,concso4,JP1019R,Sado-seki,38.233333,138.4,136.0,ug m-3,monthly
133,concso4,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,monthly
134,concso4,CA0003R,Saturna,48.783333,-123.133333,178.0,ug m-3,monthly
135,concso4,DE0003R,Schauinsland,47.914722,7.908611,1206.6,ug m-3,monthly
136,concso4,DE0008R,Schmücke,50.65,10.766667,938.6,ug m-3,monthly
137,concso4,ID1014R,Serpong,-6.25,106.566667,46.0,ug m-3,monthly
138,concso4,RU0016R,Shepeljovo,59.966667,29.116667,4.0,ug m-3,monthly
139,concso4,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,monthly
140,concso4,PL0003R,Sniezka,50.736444,15.7395,1607.5,ug m-3,monthly
141,concso4,CA0015R,Sprucedale,45.423611,-79.485833,350.0,ug m-3,monthly
142,concso4,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,monthly
143,concso4,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,monthly
144,concso4,GB0004R,Stoke Ferry,52.566667,0.5,15.0,ug m-3,monthly
145,concso4,IS0091R,Storhofdi,63.3998,-20.2884,118.0,ug m-3,monthly
146,concso4,GB0015R,Strath Vaich Dam,57.734444,-4.774444,270.0,ug m-3,monthly
147,concso4,CA0022R,Sutton,45.076389,-72.676389,243.0,ug m-3,monthly
148,concso4,NO0047R,Svanvik,69.45,30.033333,30.0,ug m-3,monthly
149,concso4,CZ0001R,Svratouch,49.735084444,16.034196944,735.0,ug m-3,monthly
150,concso4,NO0091R,Søgne,58.116667,7.850001,15.0,ug m-3,monthly
151,concso4,MY1030R,Tanah Rata,4.466667,101.383333,1470.0,ug m-3,monthly
152,concso4,DK0003R,Tange,56.35,9.6,16.0,ug m-3,monthly
153,concso4,JP1017R,Tappi,41.25,140.35,105.0,ug m-3,monthly
154,concso4,MN1032R,Terelj,47.983333,107.483333,1540.0,ug m-3,monthly
155,concso4,IE0003R,The Burren,53.0,-9.1,90.0,ug m-3,monthly
156,concso4,NO0977R,Tjeldbergodden,63.416149,8.758665,90.0,ug m-3,monthly
157,concso4,SK0007R,Topolniky,47.96,17.860556,113.0,ug m-3,monthly
158,concso4,NO0058G,Troll,-72.016667,2.533333,1309.0,ug m-3,monthly
159,concso4,IE0002R,Turlough Hill,53.036667,-6.4,420.0,ug m-3,monthly
160,concso4,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug m-3,monthly
161,concso4,MN1031U,Ulaanbaatar,47.9,106.816667,1282.0,ug m-3,monthly
162,concso4,DK0031R,Ulborg,56.290424,8.427486,40.0,ug m-3,monthly
163,concso4,FI0009R,Utö,59.779167,21.377222,7.0,ug m-3,monthly
164,concso4,TH1045R,Vachiralongkorn Dam - Khanchanaburi,14.766667,98.583333,170.0,ug m-3,monthly
165,concso4,IE0001R,Valentia Observatory,51.939722,-10.244444,13.0,ug m-3,monthly
166,concso4,SE0011R,Vavihill,56.016667,13.15,175.0,ug m-3,monthly
167,concso4,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug m-3,monthly
168,concso4,FI0017R,Virolahti II,60.526667,27.686111,4.0,ug m-3,monthly
169,concso4,FI0018R,Virolahti III,60.53002,27.66754,7.0,ug m-3,monthly
170,concso4,NL0010R,Vredepeel,51.541111,5.853611,30.0,ug m-3,monthly
171,concso4,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug m-3,monthly
172,concso4,DE0002R,Waldhof,52.802222,10.759444,75.6,ug m-3,monthly
173,concso4,DE0001R,Westerland,54.925556,8.309722,13.6,ug m-3,monthly
174,concso4,GB0013R,Yarner Wood,50.596389,-3.713056,119.0,ug m-3,monthly
175,concso4,JP1025R,Yusuhara,33.366667,132.933333,790.0,ug m-3,monthly
176,concso4,ES0012R,Zarra,39.08278,-1.10111,885.0,ug m-3,monthly
177,concso4,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug m-3,monthly
178,concso4,PL0009R,Zielonka,53.662117,17.934017,123.0,ug m-3,monthly
179,concso4,DE0009R,Zingst,54.4368,12.7249,2.6,ug m-3,monthly
180,concso4,LV0016R,Zoseni,57.135278,25.905556,188.0,ug m-3,monthly
181,concso4,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug m-3,monthly
